2026-07-22T14:19:37.708038711Z [inf]  Starting Container
2026-07-22T14:19:53.997387141Z [inf]  [startup] Health server listening on 0.0.0.0:8080
2026-07-22T14:19:53.997393209Z [inf]  [startup] Registered event: guildMemberAdd
2026-07-22T14:19:53.997400486Z [inf]  [startup] Registered event: guildMemberRemove
2026-07-22T14:19:53.997406524Z [inf]  [startup] Registered event: interactionCreate
2026-07-22T14:19:53.997412690Z [err]  [FATAL] Uncaught exception: SyntaxError: Unexpected token '*'
2026-07-22T14:19:53.997418531Z [err]      at compileSourceTextModule (node:internal/modules/esm/utils:346:16)
2026-07-22T14:19:53.997427751Z [err]      at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:146:18)
2026-07-22T14:19:56.184242999Z [err]  [FATAL] Uncaught exception: SyntaxError: Unexpected token '*'
2026-07-22T14:19:56.184259730Z [err]      at compileSourceTextModule (node:internal/modules/esm/utils:346:16)
2026-07-22T14:19:56.184268422Z [err]      at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:146:18)
2026-07-22T14:19:56.184280791Z [err]      at #translate (node:internal/modules/esm/loader:497:12)
2026-07-22T14:19:56.184301547Z [err]      at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:544:27)
2026-07-22T14:19:56.184342850Z [inf]  [startup] Checking required environment variables...
2026-07-22T14:19:56.184347221Z [inf]  [startup] Environment OK — DISCORD_TOKEN and DISCORD_CLIENT_ID present
2026-07-22T14:19:56.184351750Z [inf]  [startup] Creating Discord client...
2026-07-22T14:19:56.184356147Z [inf]  [startup] Loading event handlers...
2026-07-22T14:19:56.184360553Z [inf]  [startup] Health server listening on 0.0.0.0:8080
2026-07-22T14:19:56.184365063Z [inf]  [startup] Registered event: guildMemberAdd
2026-07-22T14:19:56.184369566Z [inf]  [startup] Registered event: guildMemberRemove
2026-07-22T14:19:56.184374033Z [inf]  [startup] Registered event: interactionCreate
